0.0,2.44001919998
0.1,2.53022590848
0.2,2.61708961491
0.3,2.70083568422
0.4,2.78167100081
0.5,2.85977328768
0.6,2.93529785304
0.7,3.03072920988
0.8,3.11734642425
0.9,3.19854600444
1.0,3.27674392297
1.1,3.35026122264
1.2,3.42321508562
1.3,3.49229441935
1.4,3.55956422119
1.5,3.62350503647
1.6,3.68701212298
1.7,3.74895061765
1.8,3.80557991737
1.9,3.86333135391
2.0,3.91773117813
2.1,3.97034915584
2.2,4.02205514547
2.3,4.07217197975
2.4,4.12266454878
2.5,4.17241947145
2.6,4.22025585019
2.7,4.26664937325
2.8,4.31188121334
2.9,4.35692379424
3.0,4.41715113768
3.1,4.45844565226
3.2,4.49932725859
3.3,4.54050685976
3.4,4.5809612041
3.5,4.62127600188
3.6,4.6604258029
3.7,4.69998861115
3.8,4.73811886259
3.9,4.77640650376
4.0,4.81991247391
4.1,4.8564721894
4.2,4.89219224507
4.3,4.92879243087
4.4,4.96335058963
4.5,4.99818694824
4.6,5.03217270907
4.7,5.06615462037
4.8,5.09982042544
4.9,5.1337877695
5.0,5.16647610244
5.1,5.20050878435
5.2,5.24407779501
5.3,5.27819161276
5.4,5.31269597557
5.5,5.3462291073
5.6,5.37996888117
5.7,5.41486074873
5.8,5.44804775941
5.9,5.48108521105
6.0,5.51440080444
6.1,5.54771574102
6.2,5.58386539484
6.3,5.61665416388
6.4,5.64874921506
6.5,5.68106011378
6.6,5.72355515691
6.7,5.75416403314
6.8,5.7853590154
6.9,5.81621641338
7.0,5.84730887049
7.1,5.88000578449
7.2,5.91010119611
7.3,5.93960181577
7.4,5.96966488781
7.5,5.99919958875
7.6,6.02939446587
7.7,6.063682909
7.8,6.11583984514
7.9,6.14472411831
8.0,6.1735005114
8.1,6.21013426054
8.2,6.23676802569
8.3,6.26478564265
8.4,6.29139029919
8.5,6.319370651
8.6,6.34848135655
8.7,6.37554849129
8.8,6.40271204731
8.9,6.42998760262
9.0,6.4561037268
9.1,6.48331079799
9.2,6.51322322755
9.3,6.5392503739
9.4,6.56499511635
9.5,6.59187764131
9.6,6.61686601499
9.7,6.64985419195
9.8,6.68934035974
9.9,6.71255955338
10.0,6.73565646886
10.1,6.75886928571
10.2,6.78359227153
10.3,6.80702002433
10.4,6.82977190221
10.5,6.8520627712
10.6,6.87599100215
10.7,6.89812746821
10.8,6.92460393011
10.9,6.94708901813
11.0,6.96898984074
11.1,6.99166659279
11.2,7.0133371795
11.3,7.04456072858
11.4,7.08931052726
11.5,7.11229915167
11.6,7.13440309756
11.7,7.16669720189
11.8,7.1907405778
11.9,7.21256012301
12.0,7.23433476671
12.1,7.25575846554
12.2,7.27714434465
12.3,7.29849047288
12.4,7.32045090394
12.5,7.3444820552
12.6,7.3652799002
12.7,7.38593534301
12.8,7.40849395463
12.9,7.45646117236
13.0,7.48189258613
13.1,7.50091651876
13.2,7.52048777971
13.3,7.5400804239
13.4,7.55964253303
13.5,7.59030003253
13.6,7.61161448008
13.7,7.64559004812
13.8,7.66664551145
13.9,7.68744295171
14.0,7.70841524276
14.1,7.73174883994
14.2,7.75280321743
14.3,7.77406675396
14.4,7.79563519039
14.5,7.81750514701
14.6,7.83863662243
14.7,7.85989736927
14.8,7.88443868623
14.9,7.90521786441
15.0,7.95411613498
15.1,7.97539735701
15.2,7.99581524116
15.3,8.0218914101
15.4,8.04181757045
15.5,8.0619709305
15.6,8.08142819199
15.7,8.10220287096
15.8,8.1320741747
15.9,8.151316765
16.0,8.18388939537
16.1,8.20422087403
16.2,8.2238231466
16.3,8.24281110416
16.4,8.26283780266
16.5,8.28487307836
16.6,8.30424757473
16.7,8.32333479127
16.8,8.34359599637
16.9,8.36279036213
17.0,8.38250715075
17.1,8.40607387115
17.2,8.42534694558
17.3,8.44417371729
17.4,8.46327343397
17.5,8.48287256505
17.6,8.50350611116
17.7,8.5285685409
17.8,8.54814211058
17.9,8.58841529392
18.0,8.60644662225
18.1,8.62486921156
18.2,8.65138341839
18.3,8.67109122647
18.4,8.70119511671
18.5,8.7191942643
18.6,8.73677814119
18.7,8.75357202576
18.8,8.7710881271
18.9,8.78788123246
19.0,8.80833736694
19.1,8.82452053033
19.2,8.84142594975
19.3,8.86033640702
19.4,8.87628502427
19.5,8.89388871438
19.6,8.91509935125
19.7,8.93204633059
19.8,8.94879909752
19.9,8.96666728745
20.0,8.98603216849
20.1,9.00323336094
20.2,9.0272742765
20.3,9.0453319092
20.4,9.06341791684
20.5,9.08049573938
20.6,9.10571276473
20.7,9.1235452803
20.8,9.15943482209
20.9,9.18722743008
21.0,9.20424699442
21.1,9.2208326117
21.2,9.23709100655
21.3,9.25386840313
21.4,9.27368905576
21.5,9.2900705233
21.6,9.30656459487
21.7,9.32276009377
21.8,9.34126067595
21.9,9.35751034851
22.0,9.37450719432
22.1,9.39429975042
22.2,9.41083768994
22.3,9.42759157022
22.4,9.44417844984
22.5,9.4607528561
22.6,9.47882287657
22.7,9.50052551851
22.8,9.51755486491
22.9,9.5337749408
23.0,9.57177769681
23.1,9.58779767016
23.2,9.60966700465
23.3,9.62812046563
23.4,9.64313770663
23.5,9.65851692986
23.6,9.68442232196
23.7,9.69955961318
23.8,9.72786285012
23.9,9.74257603704
24.0,9.76033533775
24.1,9.77531514347
24.2,9.78963448778
24.3,9.80407843171
24.4,9.82086604053
24.5,9.83503353138
24.6,9.85495245423
24.7,9.86970745677
24.8,9.88475476054
24.9,9.89936406844
25.0,9.91434592151
25.1,9.93135778417
25.2,9.9454459454
25.3,9.9648402304
25.4,9.98067304757
25.5,9.99560500249
25.6,10.0099513078
25.7,10.0255056142
25.8,10.0485263297
25.9,10.062881495
26.0,10.0772052958
26.1,10.0930905816
26.2,10.1070960554
26.3,10.1302352239
26.4,10.1445183956
26.5,10.1587929923
26.6,10.1871066852
26.7,10.2151290908
26.8,10.2285070974
26.9,10.2430960739
27.0,10.2571774757
27.1,10.2711463687
27.2,10.2888034746
27.3,10.302297806
27.4,10.3160305196
27.5,10.3298692049
27.6,10.3435040523
27.7,10.3595888236
27.8,10.3731371812
27.9,10.392106382
28.0,10.4053748075
28.1,10.4197981061
28.2,10.4340240273
28.3,10.4475512538
28.4,10.4630101457
28.5,10.4827658181
28.6,10.4964317848
28.7,10.5110595525
28.8,10.5245612114
28.9,10.5384836285
29.0,10.552815984
29.1,10.5726815105
29.2,10.5890798011
29.3,10.6027430167
29.4,10.6156543065
29.5,10.6397045149
29.6,10.6521695953
29.7,10.6805929131
29.8,10.7050400404
29.9,10.7211305458
30.0,10.7336216988
30.1,10.7466383447
30.2,10.7590572456
30.3,10.7734705886
30.4,10.7858594661
30.5,10.7988296951
30.6,10.8160130834
30.7,10.8285372859
30.8,10.8414816356
30.9,10.8541250154
31.0,10.8669950002
31.1,10.8809206927
31.2,10.8979046542
31.3,10.9104653914
31.4,10.9234982518
31.5,10.9359300871
31.6,10.9493607899
31.7,10.9622802672
31.8,10.983559819
31.9,10.9962510013
32.0,11.0094134064
32.1,11.0218248552
32.2,11.0365288085
32.3,11.0492270979
32.4,11.0693795665
32.5,11.085392243
32.6,11.0979252039
32.7,11.1107580904
32.8,11.1318289846
32.9,11.1461711496
33.0,11.1586372142
33.1,11.1954954043
33.2,11.208423188
33.3,11.2239594066
33.4,11.2364382468
33.5,11.2486759606
